filename;wer;ground_truth;truthReduced;hypothesis;hypothesisReduced;time;audio_length
2015-02-04-14-05-49;0.0;Netzwerk der Universitäten der europäischen Hauptstädte;netzwerk der universitaeten der europaeischen hauptstaedte;Netzwerk der Universitäten der europäischen Hauptstädte.;netzwerk der universitaeten der europaeischen hauptstaedte;13.164275407791138;4.6
2015-02-03-12-16-00;0.0;Der soziale Wandel stellt uns nämlich vor zahlreiche Herausforderungen, die aus der Notwendigkeit resultieren, sich auf die Globalisierung, den demographischen Wandel und technische Innovationen einzustellen.;der soziale wandel stellt uns naemlich vor zahlreiche herausforderungen die aus der notwendigkeit resultieren sich auf die globalisierung den demographischen wandel und technische innovationen einzustellen;Der soziale Wandel stellt uns nämlich vor zahlreiche Herausforderungen, die aus der Notwendigkeit resultieren, sich auf die Globalisierung, den demographischen Wandel und technische Innovationen einzustellen.;der soziale wandel stellt uns naemlich vor zahlreiche herausforderungen die aus der notwendigkeit resultieren sich auf die globalisierung den demographischen wandel und technische innovationen einzustellen;18.512920141220093;11.15
2015-02-09-12-15-57;0.034482758620689655;Bedeutung als Schifffahrtsroute gewann das Nordmeer vor allem durch den Ausbau der russischen beziehungsweise sowjetischen Kriegsmarine an der Barentssee und der besseren Einbindung der Häfen dort an das Hinterland .;bedeutung als schifffahrtsroute gewann das nordmeer vor allem durch den ausbau der russischen beziehungsweise sowjetischen kriegsmarine an der barentssee und der besseren einbindung der haefen dort an das hinterland;Bedeutung Als Schifffahrtsroute gewann das Nordmeer vor allem durch den Ausbau der russischen beziehungsweise sowjetischen Kriegsmarine an der Barentsee und der besseren Einbindung der Häfen dort an das Hinterland.;bedeutung als schifffahrtsroute gewann das nordmeer vor allem durch den ausbau der russischen beziehungsweise sowjetischen kriegsmarine an der barentsee und der besseren einbindung der haefen dort an das hinterland;18.414952278137207;15.849688
2015-02-03-13-16-10;0.0;Bei allen Allgemeinplätzen werden hier aber auch immer wieder echte Probleme der Landwirtschaft in den Höhenlagen des Schwarzwalds aufgegriffen .;bei allen allgemeinplaetzen werden hier aber auch immer wieder echte probleme der landwirtschaft in den hoehenlagen des schwarzwalds aufgegriffen;Bei allen Allgemeinplätzen werden hier aber auch immer wieder echte Probleme der Landwirtschaft in den Höhenlagen des Schwarzwalds aufgegriffen.;bei allen allgemeinplaetzen werden hier aber auch immer wieder echte probleme der landwirtschaft in den hoehenlagen des schwarzwalds aufgegriffen;18.19706106185913;9.24
2015-02-03-13-08-43;0.047619047619047616;"Herr Danielsson, ich sehe dieses Problem als eine politische Frage, die es auch ist; aber ganz besonders auch als humanitäre Frage.";herr danielsson ich sehe dieses problem als eine politische frage die es auch ist aber ganz besonders auch als humanitaere frage;Herr Danielsson, ich sehe dieses Problem als eine politische Frage, die es auch ist, aber ganz besonders auch als um humanitäre Frage.;herr danielsson ich sehe dieses problem als eine politische frage die es auch ist aber ganz besonders auch als um humanitaere frage;18.261605739593506;8.93
2015-02-10-12-40-36;0.0;Wir haben jedes iPad verkauft, das wir fertigen konnten;wir haben jedes ipad verkauft das wir fertigen konnten;Wir haben jedes iPad verkauft, das wir fertigen konnten.;wir haben jedes ipad verkauft das wir fertigen konnten;12.927539825439453;4.19
2015-02-03-12-12-22;0.07692307692307693;Allerdings waren wir Christdemokraten gegen Regulierungen zu natürlichen optischen Strahlungen wie dem Sonnenlicht.;allerdings waren wir christdemokraten gegen regulierungen zu natuerlichen optischen strahlungen wie dem sonnenlicht;Allerdings waren wir Christdemokraten gegen Regulierung. Zu natürlichen optischen Strahlungen wie dem Sonnenlicht.;allerdings waren wir christdemokraten gegen regulierung zu natuerlichen optischen strahlungen wie dem sonnenlicht;13.170346736907959;7.02
2015-02-09-12-09-33;0.1111111111111111;Die rückläufige Entwicklung kam erst ab 1980 zum Stillstand .;die ruecklaeufige entwicklung kam erst ab 1980 zum stillstand;die rückläufige Entwicklung kam erst ab zum Stillstand.;die ruecklaeufige entwicklung kam erst ab zum stillstand;12.879550218582153;5.569688
2015-02-09-12-39-02;0.0;Frauen wollen Liebe und locken mit Sex.;frauen wollen liebe und locken mit sex;Frauen wollen Liebe und Locken mit Sex.;frauen wollen liebe und locken mit sex;12.895955324172974;3.899688
2015-01-27-12-45-28;0.09523809523809523;Sie muss mit starker und einheitlicher Stimme sprechen und wesentlich rascher reagieren, um ein vertrauensvoller und zuverlässiger Partner sein zu können.;sie muss mit starker und einheitlicher stimme sprechen und wesentlich rascher reagieren um ein vertrauensvoller und zuverlaessiger partner sein zu koennen;Sie muss mit starker und einheitlicher Stimme sprechen und wesentlich rascher reagieren, um ein vertrauensvoller und zuverlässiger Partner zu sein.;sie muss mit starker und einheitlicher stimme sprechen und wesentlich rascher reagieren um ein vertrauensvoller und zuverlaessiger partner zu sein;13.121425151824951;9.06
2015-02-03-13-04-30;0.05555555555555555;Nach so vielen Jahrzehnten ergebnisloser Diskussionen sind wir nicht mehr an Glaubenssätzen, Meinungen und Allgemeinplätzen zur Prohibition interessiert.;nach so vielen jahrzehn ergebnisloser diskussionen sind wir nicht mehr an glaubenssaetzen meinungen und allgemeinplaetzen zur prohibition interessiert;Nach so vielen Jahrzehnten ergebnisloser Diskussion sind wir nicht mehr an Glaubenssätzen, Meinungen und Allgemeinplätzen zur Prohibition interessiert.;nach so vielen jahrzehn ergebnisloser diskussion sind wir nicht mehr an glaubenssaetzen meinungen und allgemeinplaetzen zur prohibition interessiert;18.217793464660645;10.32
2015-02-10-11-49-41;0.0;Der ländliche Raum braucht seine Lebensadern.;der laendliche raum braucht seine lebensadern;Der ländliche Raum braucht seine Lebensadern.;der laendliche raum braucht seine lebensadern;12.964449405670166;3.239688
2015-02-10-11-35-49;0.07692307692307693;Die Stadt liegt auf einem Schwemmkegel bei der Einmündung von Wimitz und Mühlbach in die Glan , die südlich der Stadt das Zollfeld in Richtung Klagenfurt durchfließt .;die stadt liegt auf einem schwemmkegel bei der einmuendung von wimitz und muehlbach in die glan die suedlich der stadt das zollfeld in richtung klagenfurt durchfliesst;Die Stadt liegt auf einem Schwemmkegel bei der Einmündung von Wie und Mühlbach in die Glan, die südlich der Stadt das Zoll in Richtung Klagenfurt durchfließt.;die stadt liegt auf einem schwemmkegel bei der einmuendung von wie und muehlbach in die glan die suedlich der stadt das zoll in richtung klagenfurt durchfliesst;18.205267667770386;9.659688
