filename;wer;ground_truth;truthReduced;hypothesis;hypothesisReduced;time;audio_length
2015-02-03-13-17-28;0.05357142857142857;Zum einen haben wir nach meiner Meinung in Europa eine sehr egozentrische Politik des Numerus Clausus an den meisten Universitäten und medizinischen Fachschulen, womit wir für unsere Studenten die Beschäftigung garantieren wollen, ohne die Tatsache zu berücksichtigen, dass die Perspektiven und Bedürfnisse Europas unsere Fürsorgekapazität übersteigen werden, weshalb Ärzte und Krankenschwestern aus anderen Ländern benötigt werden.;zum einen haben wir nach meiner meinung in europa eine sehr egozentrische politik des numerus clausus an den meisten universitaeten und medizinischen fachschulen womit wir fuer unsere studenten die beschaeftigung garantieren wollen ohne die tatsache zu beruecksichtigen dass die perspektiven und beduerfnisse europas unsere fuersorgekapazitaet uebersteigen werden weshalb aerzte und krankenschwestern aus anderen laendern benoetigt werden;zum einen haben wir nach meiner Meinung in Europa eine sehr egozentrische Politik des Numerus clausus an den meisten Universitäten und medizinischen Fachschulen womit womit wir für unsere Studenten die Beschäftigung garantieren wollen ohne die Tatsache zu berücksichtigen dass die Perspektiven und Bedürfnisse Europas unsere Fürsorge Kapazität übersteigen werden weshalb Ärzte und Krankenschwestern aus anderen Ländern benötigt werden;zum einen haben wir nach meiner meinung in europa eine sehr egozentrische politik des numerus clausus an den meisten universitaeten und medizinischen fachschulen womit womit wir fuer unsere studenten die beschaeftigung garantieren wollen ohne die tatsache zu beruecksichtigen dass die perspektiven und beduerfnisse europas unsere fuersorge kapazitaet uebersteigen werden weshalb aerzte und krankenschwestern aus anderen laendern benoetigt werden;12.011997699737549;25.11
2015-01-27-14-43-24;0.0;Es gibt Anzeichen einer neuen Spießigkeit;es gibt anzeichen einer neuen spiessigkeit;es gibt Anzeichen einer neuen Spießigkeit;es gibt anzeichen einer neuen spiessigkeit;2.1180429458618164;4.59
2015-01-27-14-46-21;0.0967741935483871;Als vermutlich schon in der Jungsteinzeit Salzvorkommen in Hallstatt gefunden wurden und begonnen wurde , Handel mit dem weißen Gold zu treiben , fand in Stadl auf dem Paurahügel die erste Besiedlung statt .;als vermutlich schon in der jungsteinzeit salzvorkommen in hallstatt gefunden wurden und begonnen wurde handel mit dem weissen gold zu treiben fand in stadl auf dem paurahuegel die erste besiedlung statt;als vermutlich schon in der Jungsteinzeit Salzvorkommen in Hallstatt gefunden wurden und begonnen wurde Handel mit dem weißen Gold zu treiben fand in Stadel auf dem paura Hügel die erste Besiedlung statt;als vermutlich schon in der jungsteinzeit salzvorkommen in hallstatt gefunden wurden und begonnen wurde handel mit dem weissen gold zu treiben fand in stadel auf dem paura huegel die erste besiedlung statt;7.544315338134766;14.89
2015-02-09-12-09-48;0.0;Natürlich ist das etwas, auf das wir wieder zurückkommen.;natuerlich ist das etwas auf das wir wieder zurueckkommen;natürlich ist das etwas auf das wir wieder zurückkommen;natuerlich ist das etwas auf das wir wieder zurueckkommen;2.347949504852295;4.44
2015-01-27-14-28-19;0.0;Die Söhne und Töchter der Stadt sind separat in der Liste der Söhne und Töchter Magdeburgs erfasst .;die soehne und toechter der stadt sind separat in der liste der soehne und toechter magdeburgs erfasst;die Söhne und Töchter der Stadt sind separat in der Liste der Söhne und Töchter Magdeburgs erfasst;die soehne und toechter der stadt sind separat in der liste der soehne und toechter magdeburgs erfasst;3.2526309490203857;7.06
2015-02-10-13-40-16;0.0;Man hört auf, die Jahre seit der Geburt zu zählen, und fängt an, das Leben in Hinsicht auf die Zeit, die noch zum Leben bleibt, zu sehen.;man hoert auf die jahre seit der geburt zu zaehlen und faengt an das leben in hinsicht auf die zeit die noch zum leben bleibt zu sehen;man hört auf die Jahre seit der Geburt zu zählen und fängt an das Leben in Hinsicht auf die Zeit die noch zum Leben bleibt zu sehen;man hoert auf die jahre seit der geburt zu zaehlen und faengt an das leben in hinsicht auf die zeit die noch zum leben bleibt zu sehen;5.546882152557373;10.41
2015-02-03-13-10-25;0.038461538461538464;Ich hoffe, dass der von der irischen Präsidentschaft an den Tag gelegte Ehrgeiz, der im Vertragsentwurf kulminierte, nun rechtzeitig bis zum Amsterdamer Gipfel erfüllt werden kann.;ich hoffe dass der von der irischen praesidentschaft an den tag gelegte ehrgeiz der im vertragsentwurf kulminierte nun rechtzeitig bis zum amsterdamer gipfel erfuellt werden kann;ich hoffe dass der von der irischen Präsidentschaft an den Tag gelegte Ehrgeiz der im Vertragsentwurf kulminierte kulminierte nun rechtzeitig bis zum Amsterdamer Gipfel erfüllt werden kann;ich hoffe dass der von der irischen praesidentschaft an den tag gelegte ehrgeiz der im vertragsentwurf kulminierte kulminierte nun rechtzeitig bis zum amsterdamer gipfel erfuellt werden kann;5.496143341064453;11.4
2015-01-27-13-38-32;0.23333333333333334;Der juristische Träger der Washington National Cathedral und ihrer Einrichtungen , der National Cathedral School , St . Albans School , Beauvoir School , und Cathedral College ist eine Stiftung , die Protestant Episcopal Cathedral Foundation .;der juristische traeger der washington national cathedral und ihrer einrichtungen der national cathedral school st albans school beauvoir school und cathedral college ist eine stiftung die protestant episcopal cathedral foundation;der juristische Träger der Washington National Cathedral und ihre Einrichtungen der National Cathedral School sind Albens Cool Bioware Pool und Calcitriol College ist eine Stiftung die Protestant Episcopal Cathedral Foundation;der juristische traeger der washington national cathedral und ihre einrichtungen der national cathedral school sind albens cool bioware pool und calcitriol college ist eine stiftung die protestant episcopal cathedral foundation;12.778045177459717;17.36
2015-02-04-14-08-19;0.0;Ich werde Ihre Bemerkung an Präsident Hänsch weiterleiten.;ich werde ihre bemerkung an praesident haensch weiterleiten;ich werde Ihre Bemerkung an Präsident Hänsch weiterleiten;ich werde ihre bemerkung an praesident haensch weiterleiten;1.9389927387237549;4.169688
2015-02-03-13-03-31;0.0;Folter, Vergewaltigungen und Morden an der Zivilbevölkerung, ausgeführt von Uniformierten.;folter vergewaltigungen und morden an der zivilbevoelkerung ausgefuehrt von uniformierten;Folter Vergewaltigungen und Morden an der Zivilbevölkerung ausgeführt von Uniformierten;folter vergewaltigungen und morden an der zivilbevoelkerung ausgefuehrt von uniformierten;3.1063380241394043;6.34
2015-02-04-14-17-26;0.0;Vielleicht könnte hier die Konferenz der Präsidenten lediglich mit vier Fraktionsvorsitzenden auskommen.;vielleicht koennte hier die konferenz der praesidenten lediglich mit 4 fraktionsvorsitzenden auskommen;vielleicht könnte hier die Konferenz der Präsidenten lediglich mit vier Fraktionsvorsitzenden auskommen;vielleicht koennte hier die konferenz der praesidenten lediglich mit 4 fraktionsvorsitzenden auskommen;2.749821662902832;6.27
2015-02-10-13-41-20;0.16666666666666666;Gegenüber dieser Bedrohung gelang dem polnischen Führer Piłsudski im April 1920 der Abschluss eines Bündnisses mit dem nach Polen geflohenen ukrainischen Nationalisten Symon Petljura .;gegenueber dieser bedrohung gelang dem polnischen fuehrer piłsudski im april 1920 der abschluss eines buendnisses mit dem nach polen geflohenen ukrainischen nationalisten symon petljura;gegenüber dieser Bedrohung gelang dem polnischen Führer Blitzschutz G im April neunzehn Hundert zwanzig der Abschluss eines Bündnisses mit dem nach Polen geflohenen Ukrainischen Nationalisten Simon Jora;gegenueber dieser bedrohung gelang dem polnischen fuehrer blitzschutz g im april 1920 der abschluss eines buendnisses mit dem nach polen geflohenen ukrainischen nationalisten simon jora;10.517472743988037;19.4
2015-02-03-12-17-58;0.0;Die Frauen haben die besseren Projekte geschrieben;die frauen haben die besseren projekte geschrieben;die Frauen haben die besseren Projekte geschrieben;die frauen haben die besseren projekte geschrieben;1.7657291889190674;3.99
2015-02-03-13-06-56;0.0;Einer solchen Mission drohen auch Gefahren seitens der Rebellengruppen, die der Regierung Widerstand leisten, aber eine vor kurzem in dieser Region durchgeführte gründliche Analyse legt nahe, dass alle diese Herausforderungen überwindbar sind.;einer solchen mission drohen auch gefahren seitens der rebellengruppen die der regierung widerstand leisten aber eine vor kurzem in dieser region durchgefuehrte gruendliche analyse legt nahe dass alle diese herausforderungen ueberwindbar sind;einer solchen Mission drohen auch Gefahren seitens der Rebellengruppen die der Regierung Widerstand leisten aber eine vor kurzem in dieser Region durchgeführte gründliche Analyse legt nahe dass alle diese Herausforderungen überwindbar sind;einer solchen mission drohen auch gefahren seitens der rebellengruppen die der regierung widerstand leisten aber eine vor kurzem in dieser region durchgefuehrte gruendliche analyse legt nahe dass alle diese herausforderungen ueberwindbar sind;6.231188535690308;13.94
2015-02-03-12-06-19;0.21052631578947367;Dabei sah Haggai nur die Rückkehrer als zum Tempelbau beauftragte Gottesgemeinde an , was die in Palästina gebliebenen Juden ausschloss .;dabei sah haggai nur die rueckkehrer als zum tempelbau beauftragte gottesgemeinde an was die in palaestina gebliebenen juden ausschloss;dabei sah er Gay nur die Rückkehrer als zum Tempelbau beauftragte Gottes Gemeinde an was die in Palästina gebliebenen Juden ausschloss;dabei sah er gay nur die rueckkehrer als zum tempelbau beauftragte gottes gemeinde an was die in palaestina gebliebenen juden ausschloss;5.718234300613403;9.27
2015-02-04-12-31-59;0.02040816326530612;Deshalb wäre es vernünftig, im Herbst noch eine Art letzte Kontrolle vorzunehmen, und es wäre sehr sinnvoll, auch nach dem Beitritt genau zu überwachen, ob die von uns beobachteten Fortschritte auch Bestand haben, obgleich ich sagen muss, dass die Sanktionen bei Nichteinhaltung meiner Meinung nach nicht allzu beeindruckend sind.;deshalb waere es vernuenftig im herbst noch eine art letzte kontrolle vorzunehmen und es waere sehr sinnvoll auch nach dem beitritt genau zu ueberwachen ob die von uns beobachteten fortschritte auch bestand haben obgleich ich sagen muss dass die sanktionen bei nichteinhaltung meiner meinung nach nicht allzu beeindruckend sind;deshalb wäre es vernünftig im Herbst noch eine Art letzte Kontrolle vorzunehmen und es wäre sehr sinnvoll auch nach dem Betrieb genau zu überwachen ob die von uns beobachteten Fortschritte auch Bestand haben obgleich ich sagen muss dass die Sanktionen bei Nichteinhaltung meiner Meinung nach nicht allzu beeindruckend sind;deshalb waere es vernuenftig im herbst noch eine art letzte kontrolle vorzunehmen und es waere sehr sinnvoll auch nach dem betrieb genau zu ueberwachen ob die von uns beobachteten fortschritte auch bestand haben obgleich ich sagen muss dass die sanktionen bei nichteinhaltung meiner meinung nach nicht allzu beeindruckend sind;9.097151517868042;18.53
2015-02-03-12-07-39;0.23076923076923078;Die 0,5 Liter Flasche mit dem Kronkorken ist in griechischen Bars häufig anzutreffen .;die 05 liter flasche mit dem kronkorken ist in griechischen bars haeufig anzutreffen;die null Komma fünfLiter-Flasche mit dem Kronkorken ist in griechischen Bars häufig anzutreffen;die 0 komma fuenfliterflasche mit dem kronkorken ist in griechischen bars haeufig anzutreffen;3.4055585861206055;6.24
2015-02-04-14-13-00;0.0;An Bord der sterben etwa 3.000 Menschen , mit gehen 4.998 Soldaten und Besatzungsmitglieder unter .;an bord der sterben etwa 3000 menschen mit gehen 4998 soldaten und besatzungsmitglieder unter;an Bord der sterben etwa dreitausend Menschen mit gehen vier tausendneunhundertachtundneunzig Soldaten und Besatzungsmitglieder unter;an bord der sterben etwa 3000 menschen mit gehen 4998 soldaten und besatzungsmitglieder unter;3.9033455848693848;9.05
2015-02-03-12-06-39;0.09523809523809523;Das lässt erahnen, welch ungeheuren Kraftakt die Union heute und in Zukunft im Prozess der Neugestaltung ihrer Infrastruktur bewältigen muss, der darin besteht, auch das Privatkapital daran zu beteiligen, was nicht möglich sein wird, wenn wir uns diese Situation nicht klar machen.;das laesst erahnen welch ungeheuren kraftakt die union heute und in zukunft im prozess der neugestaltung ihrer infrastruktur bewaeltigen muss der darin besteht auch das privatkapital daran zu beteiligen was nicht moeglich sein wird wenn wir uns diese situation nicht klar machen;das lässt er ahnen welch ungeheuren Kraftakt die Union heute und in Zukunft im Prozess der Neugestaltung ihrer Infrastruktur bewältigen muss der darin besteht auch das Privatkapital daran zu beteiligen was nicht möglich sein wird wenn wir uns diese Situation nicht klarmachen;das laesst er ahnen welch ungeheuren kraftakt die union heute und in zukunft im prozess der neugestaltung ihrer infrastruktur bewaeltigen muss der darin besteht auch das privatkapital daran zu beteiligen was nicht moeglich sein wird wenn wir uns diese situation nicht klarmachen;6.79367733001709;15.28
2015-02-04-14-05-40;0.2222222222222222;Die elf Personen umfassende Mannschaft wechselte auf ein Begleitboot .;die 11 personen umfassende mannschaft wechselte auf ein begleitboot;die elf Personen umfassende Mannschaft wechselte auf einen bei Begleitboot;die 11 personen umfassende mannschaft wechselte auf einen bei begleitboot;2.992917776107788;6.24
2015-02-09-12-46-41;0.2;Lungenkrebs in Nichtrauchern sollte daher als separate Gruppe betrachtet werden;lungenkrebs in nichtrauchern sollte daher als separate gruppe betrachtet werden;Lungenkrebs Nichtrauchen sollte daher als separate Gruppe betrachtet werden;lungenkrebs nichtrauchen sollte daher als separate gruppe betrachtet werden;2.589402437210083;6.199688
2015-02-03-13-14-24;0.0;Schmitten ist die höchstgelegene Gemeinde im Taunus , zu der auch der Große Feldberg gehört .;schmitten ist die hoechstgelegene gemeinde im taunus zu der auch der grosse feldberg gehoert;schmitten ist die höchstgelegene Gemeinde im Taunus zu der auch der Große Feldberg gehört;schmitten ist die hoechstgelegene gemeinde im taunus zu der auch der grosse feldberg gehoert;3.248654842376709;7.11
2015-01-27-14-32-03;0.0;Die Süchtigen sind besessen von dem Gedanken, sich bewegen zu müssen, sie vernachlässigen ihre Gesundheit und ihr soziales Umfeld;die suechtigen sind besessen von dem gedanken sich bewegen zu muessen sie vernachlaessigen ihre gesundheit und ihr soziales umfeld;die Süchtigen sind besessen von dem Gedanken sich bewegen zu müssen sie vernachlässigen ihre Gesundheit und ihr soziales Umfeld;die suechtigen sind besessen von dem gedanken sich bewegen zu muessen sie vernachlaessigen ihre gesundheit und ihr soziales umfeld;3.5480170249938965;7.84
2015-01-27-13-46-58;0.5;Von 1982 bis 1990 war er Abteilungsleiter Umwelthygiene bei der Hygieneinspektion Potsdam .;von 1982 bis 1990 war er abteilungsleiter umwelthygiene bei der hygieneinspektion potsdam;und neunzehn zwei und achtzig bis neunzehn Hundert neunzig war er Abteilungsleiter Umwelthygiene bei der für jede Inspektion Potsdam;und 19 82 bis 1990 war er abteilungsleiter umwelthygiene bei der fuer jede inspektion potsdam;4.5585081577301025;7.86
2015-02-10-13-50-29;0.2;Es ergeht hier die Aufforderung an die Menschen nicht ständig in den Lauf der Geschichte eingreifen zu wollen , da sich der richtige Zustand von selbst einstelle , wenn man der Geschichte nur die Möglichkeit dazu gäbe .;es ergeht hier die aufforderung an die menschen nicht staendig in den lauf der geschichte eingreifen zu wollen da sich der richtige zustand von selbst einstelle wenn man der geschichte nur die moeglichkeit dazu gaebe;es ergeht hier die Aufforderung an die Menschen nicht ständig im Lager in dem Laufe der Gefechte einzugreifen zu wollen da sich der richtige Zustand von selbst einstelle wenn man der Geschichte nur die Möglichkeit dazu gebe;es ergeht hier die aufforderung an die menschen nicht staendig im lager in dem laufe der gefechte einzugreifen zu wollen da sich der richtige zustand von selbst einstelle wenn man der geschichte nur die moeglichkeit dazu gebe;7.8255698680877686;15.79
2015-02-04-14-04-29;0.0;Bislang wurden im europäischen Recht noch keine Konsequenzen aus dieser Entwicklung gezogen, woraus sich für einige Paare und vor allem für Kinder eine sehr komplizierte Situation ergibt.;bislang wurden im europaeischen recht noch keine konsequenzen aus dieser entwicklung gezogen woraus sich fuer einige paare und vor allem fuer kinder eine sehr komplizierte situation ergibt;bislang wurden im europäischen Recht noch keine Konsequenzen aus dieser Entwicklung gezogen woraus sich für einige Paare und vor allem für Kinder eine sehr komplizierte Situation ergibt;bislang wurden im europaeischen recht noch keine konsequenzen aus dieser entwicklung gezogen woraus sich fuer einige paare und vor allem fuer kinder eine sehr komplizierte situation ergibt;4.360555410385132;10.23
2015-02-03-12-04-38;0.0;Auch die Schulträger können aufatmen;auch die schultraeger koennen aufatmen;auch die Schulträger können aufatmen;auch die schultraeger koennen aufatmen;1.5857830047607422;4.03
2015-02-10-13-52-21;0.0;Das haben wir nicht erreichen wollen!;das haben wir nicht erreichen wollen;das haben wir nicht erreichen wollen;das haben wir nicht erreichen wollen;1.3556790351867676;3.03
2015-02-10-13-49-46;0.2;Juni 1888 durch den belgischen König Leopold II . feierlich eröffnet .;juni 1888 durch den belgischen koenig leopold ii feierlich eroeffnet;Juni achtzehn Hundert acht und achtzig durch den belgischen König Leopold den Zweiten feierlich eröffnet;juni 1888 durch den belgischen koenig leopold den zweiten feierlich eroeffnet;3.454680919647217;7.72
2015-02-10-13-43-54;0.21212121212121213;In den Folgejahren wurden noch weitere Botendienste eingerichtet , so zum Beispiel von 1653 bis 1682 von Diego Maderni in Lugano , dessen berittene Kuriere den Weg zwischen Luzern und Mailand in vier Tagen zurücklegten .;in den folgejahren wurden noch weitere botendienste eingerichtet so zum beispiel von 1653 bis 1682 von diego maderni in lugano dessen berittene kuriere den weg zwischen luzern und mailand in 4 tagen zuruecklegten;in den Folgejahren wurden noch weitere Botendienste eingerichtet so zum Beispiel von sechszehn Hundert drei und fünfzig bis sechszehn Hundert zwei und achtzig von der Firma Derny in Lugano dessen berittene Kuriere den Weg zwischen Luzern und Mailand in vier Tagen zurücklegten;in den folgejahren wurden noch weitere botendienste eingerichtet so zum beispiel von sechszehn 153 bis sechszehn 182 von der firma derny in lugano dessen berittene kuriere den weg zwischen luzern und mailand in 4 tagen zuruecklegten;11.912397861480713;20.44
2015-02-09-12-46-18;0.06666666666666667;In eindrucksvollen Sätzen wird dargelegt, die Förderung der Beschäftigung sei von Brüssel aus zu regeln.;in eindrucksvollen saetzen wird dargelegt die foerderung der beschaeftigung sei von bruessel aus zu regeln;in eindrucksvollen Sätzen wird dargelegt die Förderung der Beschäftigung sei von Brüssel aus zu regen;in eindrucksvollen saetzen wird dargelegt die foerderung der beschaeftigung sei von bruessel aus zu regen;3.364438056945801;7.159688
2015-02-03-12-08-20;0.05555555555555555;Mit der Unterzeichnung und Ratifizierung wird die institutionelle Krise nach den Volksabstimmungen in Frankreich und den Niederlanden beendet.;mit der unterzeichnung und ratifizierung wird die institutionelle krise nach den volksabstimmungen in frankreich und den niederlanden beendet;mit der Unterzeichnung und Ratifizierung wird die Institution institutionelle Krise nach den Volksabstimmungen in Frankreich und den Niederlanden beendet;mit der unterzeichnung und ratifizierung wird die institution institutionelle krise nach den volksabstimmungen in frankreich und den niederlanden beendet;4.936341285705566;8.57
2015-02-04-13-59-47;0.0;Aber jedem ihrer Worte war anzumerken, dass sie an;aber jedem ihrer worte war anzumerken dass sie an;aber jedem ihrer Worte war anzumerken dass sie an;aber jedem ihrer worte war anzumerken dass sie an;2.0666310787200928;4.79
2015-02-10-12-46-56;0.07692307692307693;Mit der Wahl von Prof. Lenzen hat die Universität eine hervorragende Entscheidung getroffen.;mit der wahl von prof lenzen hat die universitaet eine hervorragende entscheidung getroffen;mit der Wahl von Professor Lenzen hat die Universität eine hervorragende Entscheidung getroffen;mit der wahl von professor lenzen hat die universitaet eine hervorragende entscheidung getroffen;2.6747617721557617;6.38
2015-02-03-12-09-45;0.3333333333333333;Danach wurde sie zurückgezogen und in Timaru , Neuseeland , vertäut .;danach wurde sie zurueckgezogen und in timaru neuseeland vertaeut;danach wurde sie zurückgezogen und den Thema Rund Neuseeland vertäut;danach wurde sie zurueckgezogen und den thema rund neuseeland vertaeut;3.0652427673339844;5.23
2015-02-10-12-35-08;0.0;Die Agenda 2010 ist aus meiner Sicht;die agenda 2010 ist aus meiner sicht;die Agenda zwei Tausend zehn ist aus meiner Sicht;die agenda 2010 ist aus meiner sicht;1.8126440048217773;4.25
2015-02-10-11-37-02;0.0;Gilad Schalit besitzt sowohl die israelische als auch die französische Staatsangehörigkeit , da sein Vater Noam aus Frankreich stammt .;gilad schalit besitzt sowohl die israelische als auch die franzoesische staatsangehoerigkeit da sein vater noam aus frankreich stammt;Gilad Schalit besitzt sowohl die israelische als auch die französische Staatsangehörigkeit da sein Vater Noam aus Frankreich stammt;gilad schalit besitzt sowohl die israelische als auch die franzoesische staatsangehoerigkeit da sein vater noam aus frankreich stammt;3.998904228210449;8.66
2015-02-10-12-35-38;0.038461538461538464;Es freut uns auch, dass Europol bei beiden Gemeinsamen Maßnahmen eine wichtige Rolle spielt. Das gilt insbesondere für die Entwicklung wirksamer Strategien zur Aufdeckung der Schmuggelrouten.;es freut uns auch dass europol bei beiden gemeinsamen massnahmen eine wichtige rolle spielt das gilt insbesondere fuer die entwicklung wirksamer strategien zur aufdeckung der schmuggelrouten;es freut uns auch dass Europol bei beiden gemeinsam Maßnahmen eine wichtige Rolle spielt Das gilt insbesondere für die Entwicklung wirksamer Strategien zur Aufdeckung der Schmuggelrouten;es freut uns auch dass europol bei beiden gemeinsam massnahmen eine wichtige rolle spielt das gilt insbesondere fuer die entwicklung wirksamer strategien zur aufdeckung der schmuggelrouten;5.1226630210876465;10.86
2015-02-10-12-48-59;0.2;British Airways übernahm mit dem Kauf der British Caledonian auch die von dieser Fluggesellschaft bestellten zehn A320 . Der Liniendienst wurde am 18 . April 1988 aufgenommen .;british airways uebernahm mit dem kauf der british caledonian auch die von dieser fluggesellschaft bestellten 10 a320 der liniendienst wurde am 18 april 1988 aufgenommen;British Airways übernahm mit den Kauf der Britisch Kaledonier auch die von dieser Fluggesellschaft bestellten zehn Adrei Hundert zwanzig der Liniendienst wurde am achtzehnten April neunzehn Hundert acht und achtzig aufgenommen;british airways uebernahm mit den kauf der britisch kaledonier auch die von dieser fluggesellschaft bestellten 10 adrei 120 der liniendienst wurde am 18 april 1988 aufgenommen;5.805965900421143;12.429688
2015-02-09-12-16-15;0.0;Bildung und Erziehung im Strukturwandel;bildung und erziehung im strukturwandel;Bildung und Erziehung im Strukturwandel;bildung und erziehung im strukturwandel;1.7087266445159912;4.199688
